,一共游戏场数,12241
1,火焰鸡,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,力量头带	焦点镜	猛攻哑铃,9,64.29%,6
,,焦点镜	猛攻哑铃	锐利之爪,5,55.56%,4
,,治愈王冠	焦点镜	猛攻哑铃,10,66.67%,3
,,焦点镜	猛攻哑铃	能量增幅器,4,100.0%,3
,,弱点保险	猛攻哑铃	锐利之爪,3,75.0%,2
,,充能坠饰	焦点镜	猛攻哑铃,7,70.0%,1
,,弱点保险	猛攻哑铃	能量增幅器,2,100.0%,1
,,咒术手镯	焦点镜	猛攻哑铃,2,100.0%,1
,,气势头带	焦点镜	猛攻哑铃,2,66.67%,1
,,力量头带	弱点保险	焦点镜,2,28.57%,1
,,弱点保险	气势头带	猛攻哑铃,0,0.0%,1
27,坚盾剑怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,73,1.99%,165,67.62%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Dolphin175,23,71.88%
,,NเgнtмewFoxү,19,86.36%
,,NAGLIT_CHAN,10,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		广域防守	伤药	,64,68.82%,28
,,圣剑		广域防守	得分加速装置,20,83.33%,1
,,暗影爪	广域防守	伤药	,19,70.37%,7
,,圣剑		广域防守	逃脱按键,15,62.5%,10
,,圣剑		铁头		万灵药,9,75.0%,1
,,暗影爪	广域防守	攻击强化,8,88.89%,2
,,圣剑		广域防守	速度强化,8,72.73%,7
,,圣剑		广域防守	脱壳忍者玩偶,6,60.0%,7
,,圣剑		广域防守	攻击强化,4,80.0%,5
,,圣剑		铁头		攻击强化,2,50.0%,3
,,圣剑		铁头		伤药	,2,33.33%,2
,,暗影爪	铁头		速度强化,1,100.0%,1
,,暗影爪	铁头		逃脱按键,1,100.0%,1
,,暗影爪	铁头		攻击强化,1,100.0%,1
,,暗影爪	广域防守	脱壳忍者玩偶,1,50.0%,2
,,圣剑		广域防守	万灵药,1,50.0%,2
,,暗影爪	铁头		万灵药,1,50.0%,2
,,暗影爪	广域防守	逃脱按键,1,33.33%,3
,,圣剑		广域防守	向尾喵的尾巴,1,33.33%,1
,,暗影爪	铁头		伤药	,0,0.0%,1
,,暗影爪	广域防守	速度强化,0,0.0%,1
,,圣剑		铁头		逃脱按键,0,0.0%,1
,,圣剑		铁头		得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	锐利之爪,22,73.33%,14
,,弱点保险	气势头带	锐利之爪,20,76.92%,13
,,弱点保险	气势头带	猛攻哑铃,19,65.52%,7
,,弱点保险	猛攻哑铃	锐利之爪,30,78.95%,5
,,力量头带	弱点保险	气势头带,7,58.33%,5
,,共鸣护盾	弱点保险	气势头带,9,60.0%,2
,,力量头带	弱点保险	猛攻哑铃,7,87.5%,2
,,亿奥斯饼干	弱点保险	猛攻哑铃,5,62.5%,2
,,弱点保险	焦点镜	锐利之爪,3,50.0%,2
,,亿奥斯饼干	力量头带	猛攻哑铃,2,33.33%,2
,,弱点保险	猛攻哑铃	能量增幅器,1,50.0%,2
,,充能坠饰	弱点保险	锐利之爪,1,25.0%,2
,,弱点保险	猛攻哑铃	连打围巾,23,71.88%,1
,,焦点镜	猛攻哑铃	锐利之爪,4,66.67%,1
,,充能坠饰	力量头带	锐利之爪,2,100.0%,1
,,亿奥斯饼干	共鸣护盾	猛攻哑铃,2,40.0%,1
,,气势头带	焦点镜	锐利之爪,1,100.0%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,1,100.0%,1
,,力量头带	焦点镜	锐利之爪,1,100.0%,1
,,力量头带	猛攻哑铃	锐利之爪,1,100.0%,1
,,力量头带	气势头带	猛攻哑铃,1,50.0%,1
,,共鸣护盾	弱点保险	猛攻哑铃,1,50.0%,1
,,气势头带	猛攻哑铃	锐利之爪,0,0.0%,1
,,咒术手镯	弱点保险	锐利之爪,0,0.0%,1
,,力量头带	弱点保险	焦点镜,0,0.0%,1
,,共鸣护盾	弱点保险	锐利之爪,0,0.0%,1
28,怪力,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,65,1.85%,155,68.28%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,QG·XIANKINGG,17,70.83%
,,ドバリヤード,16,76.19%
,,master6467,16,69.57%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,十字劈	深渊翻滚	逃脱按键,59,65.56%,30
,,十字劈	爆裂拳	逃脱按键,43,64.18%,26
,,近身战	爆裂拳	逃脱按键,23,76.67%,15
,,十字劈	深渊翻滚	攻击强化,18,75.0%,3
,,近身战	深渊翻滚	逃脱按键,5,62.5%,6
,,十字劈	深渊翻滚	速度强化,3,100.0%,2
,,近身战	爆裂拳	速度强化,2,100.0%,2
,,十字劈	爆裂拳	伤药	,1,100.0%,1
,,近身战	爆裂拳	攻击强化,1,100.0%,1
,,十字劈	深渊翻滚	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,焦点镜	猛攻哑铃	锐利之爪,31,62.0%,21
,,力量头带	猛攻哑铃	锐利之爪,30,63.83%,11
,,猛攻哑铃	连打围巾	锐利之爪,42,75.0%,7
,,力量头带	焦点镜	猛攻哑铃,24,72.73%,5
,,弱点保险	猛攻哑铃	锐利之爪,8,80.0%,4
,,亿奥斯饼干	弱点保险	猛攻哑铃,6,85.71%,2
,,气势头带	猛攻哑铃	锐利之爪,2,50.0%,2
,,气势头带	焦点镜	猛攻哑铃,1,50.0%,2
,,力量头带	弱点保险	猛攻哑铃,1,33.33%,2
,,充能坠饰	猛攻哑铃	轻石,3,100.0%,1
,,力量头带	学习装置	救援屏障,1,100.0%,1
,,学习装置	猛攻哑铃	轻石,1,100.0%,1
,,学习装置	猛攻哑铃	能量增幅器,1,100.0%,1
,,力量头带	猛攻哑铃	连打围巾,1,100.0%,1
,,弱点保险	猛攻哑铃	能量增幅器,1,50.0%,1
,,力量头带	猛攻哑铃	能量增幅器,1,50.0%,1
,,焦点镜	猛攻哑铃	能量增幅器,1,33.33%,1
,,猛攻哑铃	能量增幅器	锐利之爪,0,0.0%,1
29,千面避役,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,69,1.67%,152,74.15%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,NเgнtмewFoxү,18,90.0%
,,かびきらー*,13,92.86%
,,DISapple空標,8,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,致命针刺	狙击		逃脱按键,140,73.68%,67
,,致命针刺	水流裂破	逃脱按键,7,87.5%,3
,,杂技		水流裂破	逃脱按键,5,71.43%,7
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,146,74.49%,65
,,咒术熏香	穿透汤匙	讲究眼镜,6,66.67%,4
30,烈咬陆鲨,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,29,1.62%,154,77.78%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,SBの煮込み,65,78.31%
,,seto_0595,32,74.42%
,,5IM-Diangou,10,71.43%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之俯冲	龙爪		逃脱按键,116,77.85%,26
,,龙之俯冲	龙爪		万灵药,36,76.6%,2
,,龙之俯冲	龙爪		攻击强化,1,100.0%,1
,,龙之俯冲	地震		逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	连打围巾,72,77.42%,9
,,力量头带	气势头带	焦点镜,6,66.67%,4
,,力量头带	弱点保险	气势头带,7,87.5%,3
,,气势头带	焦点镜	连打围巾,41,78.85%,2
,,弱点保险	猛攻哑铃	连打围巾,10,71.43%,1
,,力量头带	焦点镜	锐利之爪,8,88.89%,1
,,力量头带	救援屏障	连打围巾,4,100.0%,1
,,力量头带	气势头带	治愈王冠,2,100.0%,1
,,力量头带	咒术手镯	连打围巾,1,100.0%,1
,,力量头带	治愈王冠	焦点镜,1,100.0%,1
,,力量头带	猛攻哑铃	连打围巾,1,100.0%,1
,,力量头带	治愈王冠	连打围巾,1,100.0%,1
,,力量头带	气势头带	连打围巾,0,0.0%,1
,,力量头带	气势头带	猛攻哑铃,0,0.0%,1
,,共鸣护盾	力量头带	治愈王冠,0,0.0%,1
31,快龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,53,1.43%,131,74.86%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,RayDZet,25,80.65%
,,KAiシ,12,80.0%
,,77chinnnn,8,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之舞	破坏光线	逃脱按键,57,78.08%,25
,,龙之舞	破坏光线	万灵药,44,75.86%,16
,,龙之舞	破坏光线	攻击强化,11,78.57%,4
,,龙之舞	逆鳞		万灵药,9,50.0%,4
,,龙之舞	逆鳞		逃脱按键,3,75.0%,4
,,龙之舞	逆鳞		伤药	,2,100.0%,1
,,神速		逆鳞		伤药	,2,100.0%,1
,,龙之舞	逆鳞		攻击强化,1,100.0%,1
,,神速		逆鳞		逃脱按键,1,100.0%,1
,,神速		逆鳞		万灵药,1,100.0%,1
,,神速		逆鳞		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	气势头带	焦点镜,36,81.82%,18
,,力量头带	焦点镜	锐利之爪,33,73.33%,12
,,力量头带	气势头带	锐利之爪,27,79.41%,4
,,力量头带	焦点镜	猛攻哑铃,14,77.78%,3
,,力量头带	猛攻哑铃	锐利之爪,6,85.71%,3
,,力量头带	焦点镜	连打围巾,2,50.0%,3
,,充能坠饰	力量头带	焦点镜,6,54.55%,2
,,力量头带	连打围巾	锐利之爪,3,100.0%,2
,,力量头带	弱点保险	焦点镜,1,33.33%,2
,,充能坠饰	力量头带	锐利之爪,1,100.0%,1
,,力量头带	弱点保险	锐利之爪,1,50.0%,1
,,力量头带	气势头带	猛攻哑铃,1,50.0%,1
,,充能坠饰	猛攻哑铃	锐利之爪,0,0.0%,1
32,甲贺忍蛙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,48,1.41%,119,69.19%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TrafyyyyyTtv,31,70.45%
,,Wealthking,13,76.47%
,,Sh1fty,9,90.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		烟幕		逃脱按键,35,71.43%,7
,,冲浪		烟幕		攻击强化,24,61.54%,23
,,飞水手里剑	影子分身	逃脱按键,18,75.0%,7
,,飞水手里剑	影子分身	万灵药,13,76.47%,1
,,飞水手里剑	影子分身	攻击强化,10,76.92%,7
,,冲浪		影子分身	攻击强化,6,66.67%,6
,,冲浪		影子分身	速度强化,4,80.0%,3
,,冲浪		影子分身	逃脱按键,3,60.0%,3
,,飞水手里剑	影子分身	速度强化,2,40.0%,4
,,飞水手里剑	烟幕		逃脱按键,1,100.0%,1
,,冲浪		烟幕		万灵药,1,100.0%,1
,,冲浪		烟幕		迟缓烟雾,1,100.0%,1
,,飞水手里剑	烟幕		得分加速装置,1,50.0%,1
,,飞水手里剑	影子分身	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	猛攻哑铃,27,79.41%,20
,,力量头带	猛攻哑铃	连打围巾,43,68.25%,8
,,充能坠饰	力量头带	焦点镜,20,68.97%,6
,,力量头带	焦点镜	连打围巾,10,55.56%,5
,,亿奥斯饼干	力量头带	猛攻哑铃,1,33.33%,2
,,充能坠饰	猛攻哑铃	轻石,9,90.0%,1
,,力量头带	咒术手镯	焦点镜,4,66.67%,1
,,力量头带	猛攻哑铃	锐利之爪,2,100.0%,1
,,焦点镜	猛攻哑铃	连打围巾,1,100.0%,1
,,力量头带	咒术手镯	锐利之爪,1,50.0%,1
,,力量头带	焦点镜	锐利之爪,1,33.33%,1
,,力量头带	连打围巾	锐利之爪,0,0.0%,1
33,皮可西,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,33,1.32%,115,70.99%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,PAWS・Ayumi,56,70.89%
,,MYSヤYang,13,92.86%
,,imjustmartyy,7,63.64%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月光		重力		速度强化,84,73.04%,21
,,月光		看我嘛	速度强化,18,72.0%,14
,,月光		重力		逃脱按键,6,54.55%,2
,,月光		看我嘛	逃脱按键,4,80.0%,1
,,吸取之吻	看我嘛	速度强化,2,66.67%,3
,,吸取之吻	看我嘛	逃脱按键,1,100.0%,1
,,月光		看我嘛	脱壳忍者玩偶,0,0.0%,1
,,吸取之吻	重力		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	学习装置	进击眼镜,20,71.43%,11
,,学习装置	救援屏障	进击眼镜,4,40.0%,7
,,学习装置	气势头带	进击眼镜,71,74.74%,4
,,学习装置	救援屏障	能量增幅器,10,62.5%,2
,,博识眼镜	学习装置	救援屏障,2,100.0%,1
,,咒术熏香	学习装置	进击眼镜,2,100.0%,1
,,共鸣护盾	气势头带	进击眼镜,2,100.0%,1
,,博识眼镜	讲究眼镜	进击眼镜,1,100.0%,1
,,学习装置	能量增幅器	进击眼镜,1,100.0%,1
,,学习装置	讲究眼镜	进击眼镜,1,100.0%,1
,,博识眼镜	学习装置	援助头巾,1,50.0%,1
,,穿透汤匙	能量增幅器	进击眼镜,0,0.0%,1
,,气势头带	穿透汤匙	进击眼镜,0,0.0%,1
34,狙射树枭,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,55,1.29%,114,72.15%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,KAiシ,27,75.0%
,,Haairo313,21,84.0%
,,HLヤMadarA,11,73.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,缝影		影子偷袭	逃脱按键,68,71.58%,38
,,缝影		影子偷袭	速度强化,38,77.55%,11
,,缝影		飞叶风暴	逃脱按键,3,50.0%,3
,,缝影		飞叶风暴	速度强化,2,100.0%,1
,,飞叶快刀	飞叶风暴	攻击强化,1,100.0%,1
,,飞叶快刀	飞叶风暴	逃脱按键,1,100.0%,1
,,飞叶快刀	影子偷袭	逃脱按键,1,50.0%,2
,,缝影		影子偷袭	攻击强化,0,0.0%,1
,,缝影		影子偷袭	得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,充能坠饰	力量头带	猛攻哑铃,73,75.26%,16
,,充能坠饰	猛攻哑铃	轻石,9,69.23%,9
,,力量头带	猛攻哑铃	轻石,9,64.29%,8
,,力量头带	咒术手镯	猛攻哑铃,4,80.0%,4
,,充能坠饰	力量头带	轻石,2,66.67%,3
,,充能坠饰	咒术手镯	猛攻哑铃,4,100.0%,2
,,力量头带	焦点镜	连打围巾,3,100.0%,2
,,充能坠饰	猛攻哑铃	锐利之爪,2,66.67%,2
,,力量头带	猛攻哑铃	连打围巾,1,20.0%,2
,,充能坠饰	力量头带	连打围巾,3,75.0%,1
,,力量头带	猛攻哑铃	锐利之爪,1,100.0%,1
,,充能坠饰	猛攻哑铃	连打围巾,1,100.0%,1
,,力量头带	连打围巾	锐利之爪,1,100.0%,1
,,力量头带	治愈王冠	焦点镜,1,50.0%,1
,,充能坠饰	力量头带	咒术手镯,0,0.0%,1
,,力量头带	咒术手镯	治愈王冠,0,0.0%,1
35,捷拉奥拉,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,39,1.25%,106,69.28%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,天下ノ傾奇者,26,74.29%
,,-Blaze,12,92.31%
,,Gojo多??,12,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,电光		放电		攻击强化,48,68.57%,11
,,电光		疯狂伏特	攻击强化,28,66.67%,12
,,伏特替换	放电		万灵药,7,70.0%,6
,,伏特替换	放电		攻击强化,5,55.56%,7
,,电光		放电		万灵药,4,80.0%,4
,,电光		疯狂伏特	伤药	,4,80.0%,2
,,伏特替换	放电		速度强化,3,100.0%,1
,,伏特替换	放电		伤药	,3,75.0%,2
,,电光		放电		伤药	,2,100.0%,1
,,伏特替换	放电		逃脱按键,1,100.0%,1
,,电光		放电		逃脱按键,1,100.0%,1
,,伏特替换	放电		向尾喵的尾巴,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	锐利之爪,57,77.03%,12
,,弱点保险	气势头带	猛攻哑铃,16,80.0%,7
,,弱点保险	猛攻哑铃	锐利之爪,7,77.78%,3
,,气势头带	猛攻哑铃	锐利之爪,2,66.67%,3
,,猛攻哑铃	能量增幅器	锐利之爪,2,100.0%,2
,,力量头带	能量增幅器	锐利之爪,1,25.0%,2
,,力量头带	弱点保险	猛攻哑铃,9,50.0%,1
,,充能坠饰	气势头带	锐利之爪,4,44.44%,1
,,力量头带	弱点保险	气势头带,3,42.86%,1
,,力量头带	猛攻哑铃	锐利之爪,1,100.0%,1
,,弱点保险	能量增幅器	锐利之爪,1,100.0%,1
,,充能坠饰	弱点保险	锐利之爪,1,100.0%,1
,,力量头带	气势头带	连打围巾,1,100.0%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,1,100.0%,1
,,力量头带	弱点保险	能量增幅器,0,0.0%,1
,,焦点镜	轻石	锐利之爪,0,0.0%,1
36,呆壳兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,62,1.22%,94,63.09%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,桃月初五,15,83.33%
,,残飯ライコウ,12,60.0%
,,滅_Kt,7,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		意念移物	逃脱按键,41,78.85%,17
,,冲浪		瞬间失忆	逃脱按键,17,73.91%,15
,,热水		瞬间失忆	速度强化,12,50.0%,7
,,热水		瞬间失忆	逃脱按键,8,53.33%,10
,,热水		意念移物	速度强化,5,71.43%,2
,,冲浪		意念移物	伤药	,4,36.36%,7
,,冲浪		瞬间失忆	伤药	,3,50.0%,5
,,热水		意念移物	逃脱按键,2,40.0%,4
,,冲浪		瞬间失忆	攻击强化,1,100.0%,1
,,热水		意念移物	伤药	,1,50.0%,2
,,冲浪		瞬间失忆	速度强化,0,0.0%,1
,,热水		瞬间失忆	伤药	,0,0.0%,1
,,冲浪		意念移物	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,63,74.12%,31
,,咒术熏香	学习装置	气势头带,4,40.0%,7
,,学习装置	救援屏障	气势头带,1,20.0%,5
,,学习装置	气势头带	穿透汤匙,2,66.67%,3
,,博识眼镜	讲究眼镜	进击眼镜,13,59.09%,2
,,亿奥斯饼干	气势头带	进击眼镜,2,66.67%,2
,,学习装置	气势头带	讲究眼镜,2,66.67%,1
,,共鸣护盾	讲究眼镜	进击眼镜,1,100.0%,1
,,共鸣护盾	学习装置	救援屏障,1,100.0%,1
,,学习装置	穿透汤匙	讲究眼镜,1,100.0%,1
,,咒术熏香	学习装置	进击眼镜,1,50.0%,1
,,共鸣护盾	咒术熏香	学习装置,1,50.0%,1
,,亿奥斯饼干	气势头带	穿透汤匙,1,50.0%,1
,,气势头带	穿透汤匙	讲究眼镜,1,33.33%,1
,,咒术熏香	穿透汤匙	讲究眼镜,0,0.0%,1
,,咒术熏香	学习装置	穿透汤匙,0,0.0%,1
,,亿奥斯饼干	博识眼镜	进击眼镜,0,0.0%,1
,,穿透汤匙	能量增幅器	进击眼镜,0,0.0%,1
37,沙奈朵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,50,1.19%,108,73.97%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,nikо,13,86.67%
,,TopPath4Lyfe,12,46.15%
,,GF・Osciner,10,83.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神强念	精神冲击	逃脱按键,37,82.22%,20
,,月亮之力	精神冲击	逃脱按键,27,84.38%,16
,,月亮之力	预知未来	逃脱按键,15,83.33%,8
,,精神强念	精神冲击	得分加速装置,12,46.15%,1
,,精神强念	预知未来	逃脱按键,11,73.33%,8
,,精神强念	精神冲击	速度强化,3,42.86%,4
,,精神强念	预知未来	速度强化,2,100.0%,1
,,月亮之力	精神冲击	速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,28,80.0%,14
,,穿透汤匙	能量增幅器	讲究眼镜,25,78.12%,13
,,博识眼镜	穿透汤匙	能量增幅器,8,88.89%,5
,,咒术熏香	穿透汤匙	讲究眼镜,4,80.0%,4
,,博识眼镜	咒术熏香	穿透汤匙,15,75.0%,3
,,博识眼镜	能量增幅器	讲究眼镜,7,87.5%,2
,,咒术熏香	穿透汤匙	能量增幅器,3,75.0%,2
,,充能坠饰	咒术熏香	讲究眼镜,12,46.15%,1
,,气势头带	穿透汤匙	讲究眼镜,2,100.0%,1
,,博识眼镜	气势头带	讲究眼镜,1,100.0%,1
,,咒术熏香	能量增幅器	讲究眼镜,1,100.0%,1
,,博识眼镜	讲究眼镜	贝壳之铃,1,100.0%,1
,,穿透汤匙	讲究眼镜	贝壳之铃,1,100.0%,1
,,能量增幅器	讲究眼镜	进击眼镜,0,0.0%,1
38,妙蛙花,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,60,1.17%,101,70.63%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,DMTㆍɳคoxMY,8,88.89%
,,Luukachuu,7,58.33%
,,Lightguest,6,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,终极吸取	花瓣舞	万灵药,35,79.55%,24
,,终极吸取	日光束	逃脱按键,24,77.42%,15
,,污泥炸弹	日光束	逃脱按键,18,56.25%,15
,,终极吸取	花瓣舞	伤药	,9,60.0%,2
,,终极吸取	花瓣舞	逃脱按键,5,100.0%,4
,,污泥炸弹	日光束	万灵药,3,100.0%,3
,,终极吸取	花瓣舞	速度强化,2,66.67%,2
,,污泥炸弹	日光束	伤药	,2,66.67%,1
,,污泥炸弹	日光束	脱壳忍者玩偶,1,100.0%,1
,,终极吸取	日光束	速度强化,1,50.0%,1
,,终极吸取	日光束	伤药	,1,33.33%,1
,,终极吸取	花瓣舞	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,14,66.67%,13
,,气势头带	穿透汤匙	连打围巾,9,60.0%,7
,,博识眼镜	穿透汤匙	讲究眼镜,13,68.42%,4
,,力量头带	气势头带	连打围巾,11,78.57%,4
,,力量头带	穿透汤匙	连打围巾,3,75.0%,4
,,气势头带	能量增幅器	连打围巾,3,100.0%,3
,,博识眼镜	气势头带	穿透汤匙,6,100.0%,2
,,咒术熏香	穿透汤匙	讲究眼镜,5,100.0%,2
,,力量头带	救援屏障	气势头带,3,50.0%,2
,,博识眼镜	穿透汤匙	贝壳之铃,7,58.33%,1
,,共鸣护盾	气势头带	连打围巾,5,55.56%,1
,,博识眼镜	救援屏障	讲究眼镜,3,75.0%,1
,,力量头带	穿透汤匙	能量增幅器,2,100.0%,1
,,亿奥斯饼干	共鸣护盾	气势头带,2,100.0%,1
,,博识眼镜	讲究眼镜	贝壳之铃,2,100.0%,1
,,共鸣护盾	穿透汤匙	能量增幅器,2,66.67%,1
,,博识眼镜	咒术熏香	穿透汤匙,2,66.67%,1
,,救援屏障	穿透汤匙	连打围巾,1,100.0%,1
,,力量头带	能量增幅器	连打围巾,1,100.0%,1
,,咒术熏香	穿透汤匙	能量增幅器,1,100.0%,1
,,气势头带	能量增幅器	讲究眼镜,1,100.0%,1
,,共鸣护盾	穿透汤匙	连打围巾,1,100.0%,1
,,力量头带	连打围巾	锐利之爪,1,100.0%,1
,,咒术熏香	气势头带	穿透汤匙,1,100.0%,1
,,博识眼镜	穿透汤匙	能量增幅器,1,50.0%,1
,,共鸣护盾	救援屏障	穿透汤匙,1,50.0%,1
,,博识眼镜	气势头带	讲究眼镜,0,0.0%,1
,,力量头带	穿透汤匙	讲究眼镜,0,0.0%,1
38,多龙巴鲁托,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,26,1.17%,97,67.83%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,るいぞーん,32,65.31%
,,ミニオン男子,17,73.91%
,,Luukachuu,7,77.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙息		潜灵奇袭	攻击强化,41,69.49%,4
,,暗影球	潜灵奇袭	攻击强化,38,67.86%,13
,,暗影球	潜灵奇袭	逃脱按键,6,75.0%,6
,,龙息		龙之舞	攻击强化,5,55.56%,5
,,暗影球	龙之舞	逃脱按键,4,80.0%,1
,,暗影球	龙之舞	攻击强化,1,100.0%,1
,,暗影球	潜灵奇袭	万灵药,1,100.0%,1
,,龙息		龙之舞	万灵药,1,50.0%,1
,,龙息		龙之舞	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	连打围巾,82,70.09%,20
,,充能坠饰	力量头带	焦点镜,4,57.14%,3
,,充能坠饰	力量头带	连打围巾,5,62.5%,1
,,力量头带	焦点镜	锐利之爪,5,55.56%,1
,,力量头带	轻石	连打围巾,1,50.0%,1
40,皮卡丘,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,56,1.13%,97,70.29%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,MYSヤHt,11,91.67%
,,ChaosControL,8,66.67%
,,КаяСузуки,5,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,打雷		十万伏特	逃脱按键,35,81.4%,19
,,电球		伏特攻击	逃脱按键,30,63.83%,23
,,打雷		十万伏特	速度强化,14,70.0%,10
,,电球		伏特攻击	速度强化,12,60.0%,12
,,打雷		伏特攻击	脱壳忍者玩偶,2,66.67%,1
,,打雷		伏特攻击	逃脱按键,2,66.67%,3
,,打雷		伏特攻击	速度强化,1,100.0%,1
,,电球		十万伏特	逃脱按键,1,100.0%,1
