,一共游戏场数,10365
1,火焰鸡,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,竜舞サナ,24,85.71%
,,Sazuroㅤ,11,78.57%
,,Kiyòtàkà,5,83.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之舞	破坏光线	万灵药,39,82.98%,24
,,龙之舞	破坏光线	逃脱按键,29,78.38%,13
,,龙之舞	逆鳞		万灵药,24,85.71%,1
,,龙之舞	逆鳞		逃脱按键,8,61.54%,5
,,龙之舞	逆鳞		速度强化,2,50.0%,1
,,龙之舞	破坏光线	攻击强化,1,100.0%,1
,,神速		逆鳞		万灵药,1,100.0%,1
,,龙之舞	破坏光线	速度强化,1,100.0%,1
,,神速		逆鳞		攻击强化,0,0.0%,1
,,神速		逆鳞		逃脱按键,0,0.0%,1
,,龙之舞	逆鳞		攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	锐利之爪,56,81.16%,17
,,力量头带	气势头带	焦点镜,10,71.43%,9
,,力量头带	焦点镜	连打围巾,3,50.0%,4
,,力量头带	气势头带	连打围巾,15,83.33%,3
,,充能坠饰	力量头带	锐利之爪,3,100.0%,2
,,力量头带	弱点保险	焦点镜,1,25.0%,2
,,力量头带	治愈王冠	连打围巾,5,55.56%,1
,,力量头带	猛攻哑铃	连打围巾,4,100.0%,1
,,焦点镜	连打围巾	锐利之爪,2,100.0%,1
,,力量头带	弱点保险	连打围巾,2,100.0%,1
,,亿奥斯饼干	猛攻哑铃	连打围巾,2,100.0%,1
,,力量头带	连打围巾	锐利之爪,1,100.0%,1
,,力量头带	气势头带	锐利之爪,1,100.0%,1
31,魔幻假面喵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,30,1.28%,94,70.68%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ru,30,90.91%
,,ttoyi-MVP,19,76.0%
,,iE炎NeUTrON,7,70.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,千变万花	影子分身	攻击强化,30,90.91%,1
,,暗袭要害	起草		逃脱按键,24,55.81%,16
,,暗袭要害	起草		攻击强化,23,69.7%,3
,,千变万花	影子分身	逃脱按键,15,78.95%,9
,,千变万花	起草		逃脱按键,2,100.0%,2
,,暗袭要害	起草		万灵药,0,0.0%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	猛攻哑铃	锐利之爪,6,75.0%,5
,,猛攻哑铃	能量增幅器	锐利之爪,12,80.0%,4
,,焦点镜	猛攻哑铃	锐利之爪,5,71.43%,4
,,力量头带	焦点镜	锐利之爪,5,45.45%,4
,,力量头带	猛攻哑铃	锐利之爪,6,37.5%,3
,,弱点保险	焦点镜	锐利之爪,19,73.08%,2
,,充能坠饰	猛攻哑铃	锐利之爪,30,90.91%,1
,,充能坠饰	焦点镜	锐利之爪,5,71.43%,1
,,力量头带	气势头带	焦点镜,2,100.0%,1
,,充能坠饰	猛攻哑铃	能量增幅器,1,100.0%,1
,,力量头带	焦点镜	连打围巾,1,100.0%,1
,,力量头带	焦点镜	猛攻哑铃,1,50.0%,1
,,咒术手镯	焦点镜	锐利之爪,1,33.33%,1
,,焦点镜	能量增幅器	锐利之爪,0,0.0%,1
32,岩殿居蟹,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,42,1.2%,85,68.55%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,竜舞青龍,14,77.78%
,,ErlySrrndr,13,52.0%
,,rоck_bottom,7,77.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,岩石封锁	十字剪	逃脱按键,32,78.05%,22
,,破壳		十字剪	速度强化,16,57.14%,4
,,破壳		隐形岩	向尾喵的尾巴,14,73.68%,2
,,岩石封锁	十字剪	速度强化,9,69.23%,3
,,破壳		十字剪	逃脱按键,5,62.5%,6
,,破壳		十字剪	得分加速装置,3,75.0%,2
,,岩石封锁	隐形岩	向尾喵的尾巴,2,100.0%,2
,,岩石封锁	隐形岩	速度强化,2,33.33%,4
,,破壳		十字剪	向尾喵的尾巴,1,100.0%,1
,,破壳		隐形岩	速度强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,19,79.17%,13
,,学习装置	气势头带	轻石,11,68.75%,7
,,学习装置	救援屏障	气势头带,4,100.0%,3
,,气势头带	焦点镜	猛攻哑铃,1,50.0%,2
,,得分护盾	猛攻哑铃	轻石,14,77.78%,1
,,共鸣护盾	得分护盾	气势头带,13,52.0%,1
,,学习装置	焦点镜	猛攻哑铃,7,77.78%,1
,,充能坠饰	焦点镜	猛攻哑铃,5,100.0%,1
,,共鸣护盾	咒术手镯	气势头带,3,100.0%,1
,,救援屏障	气势头带	猛攻哑铃,2,100.0%,1
,,学习装置	气势头带	猛攻哑铃,2,100.0%,1
,,焦点镜	猛攻哑铃	锐利之爪,1,100.0%,1
,,亿奥斯饼干	吃剩的东西	气势头带,1,100.0%,1
,,咒术手镯	猛攻哑铃	连打围巾,1,33.33%,1
,,咒术手镯	学习装置	气势头带,0,0.0%,1
,,猛攻哑铃	能量增幅器	锐利之爪,0,0.0%,1
,,凸凸头盔	学习装置	气势头带,0,0.0%,1
,,亿奥斯饼干	凸凸头盔	猛攻哑铃,0,0.0%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,0,0.0%,1
,,能量增幅器	贝壳之铃	轻石,0,0.0%,1
33,烈箭鹰,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,32,1.19%,90,73.17%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,sparkpanda,34,72.34%
,,DBR_himato,8,80.0%
,,ChunnuGoli?,6,85.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,蓄能焰袭	飞翔		逃脱按键,34,75.56%,23
,,蓄能焰袭	飞翔		得分加速装置,32,74.42%,2
,,燕返		勇鸟猛攻	逃脱按键,14,77.78%,5
,,燕返		勇鸟猛攻	攻击强化,6,60.0%,3
,,蓄能焰袭	飞翔		攻击强化,3,75.0%,3
,,燕返		飞翔		逃脱按键,1,100.0%,1
,,蓄能焰袭	飞翔		速度强化,0,0.0%,1
,,燕返		飞翔		万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,充能坠饰	猛攻哑铃	锐利之爪,30,81.08%,12
,,猛攻哑铃	轻石	锐利之爪,37,69.81%,7
,,充能坠饰	猛攻哑铃	轻石,12,75.0%,7
,,充能坠饰	轻石	锐利之爪,8,66.67%,2
,,猛攻哑铃	能量增幅器	锐利之爪,2,100.0%,1
,,气势头带	猛攻哑铃	锐利之爪,1,100.0%,1
,,焦点镜	猛攻哑铃	锐利之爪,0,0.0%,1
,,力量头带	弱点保险	连打围巾,0,0.0%,1
34,妖火红狐,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,42,1.15%,91,76.47%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Otto_Py,11,84.62%
,,Necr0zite,9,100.0%
,,애기냐옹이,6,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法火焰	蓄能焰袭	逃脱按键,37,77.08%,23
,,大字爆炎	火焰旋涡	逃脱按键,33,71.74%,14
,,魔法火焰	火焰旋涡	逃脱按键,8,80.0%,7
,,大字爆炎	火焰旋涡	速度强化,7,100.0%,2
,,魔法火焰	火焰旋涡	脱壳忍者玩偶,3,60.0%,1
,,大字爆炎	蓄能焰袭	逃脱按键,2,100.0%,2
,,魔法火焰	蓄能焰袭	速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,咒术熏香	穿透汤匙	能量增幅器,43,81.13%,18
,,穿透汤匙	能量增幅器	贝壳之铃,14,77.78%,7
,,穿透汤匙	能量增幅器	讲究眼镜,8,66.67%,6
,,博识眼镜	穿透汤匙	讲究眼镜,9,64.29%,2
,,博识眼镜	穿透汤匙	能量增幅器,6,75.0%,2
,,能量增幅器	讲究眼镜	贝壳之铃,4,66.67%,2
,,咒术熏香	能量增幅器	讲究眼镜,4,100.0%,1
,,咒术熏香	学习装置	穿透汤匙,1,100.0%,1
,,博识眼镜	能量增幅器	讲究眼镜,1,100.0%,1
,,咒术熏香	穿透汤匙	贝壳之铃,1,100.0%,1
,,咒术熏香	穿透汤匙	讲究眼镜,0,0.0%,1
35,暴鲤龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,39,1.14%,93,78.81%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,`AIZEN,8,80.0%
,,Tatya_Bichhú,7,87.5%
,,Indra=Mausi.,6,85.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙息		弹跳		逃脱按键,87,80.56%,36
,,龙息		攀瀑		逃脱按键,3,100.0%,2
,,龙息		弹跳		伤药	,1,100.0%,1
,,龙息		攀瀑		攻击强化,1,50.0%,1
,,龙息		弹跳		攻击强化,1,33.33%,1
,,水流尾	弹跳		攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,焦点镜	猛攻哑铃	锐利之爪,10,90.91%,5
,,力量头带	焦点镜	猛攻哑铃,8,80.0%,5
,,力量头带	猛攻哑铃	锐利之爪,20,83.33%,4
,,力量头带	气势头带	猛攻哑铃,8,66.67%,4
,,弱点保险	猛攻哑铃	锐利之爪,7,100.0%,3
,,力量头带	弱点保险	猛攻哑铃,5,83.33%,3
,,力量头带	猛攻哑铃	能量增幅器,11,84.62%,2
,,气势头带	猛攻哑铃	能量增幅器,2,50.0%,2
,,猛攻哑铃	能量增幅器	锐利之爪,6,75.0%,1
,,力量头带	气势头带	锐利之爪,3,100.0%,1
,,弱点保险	气势头带	猛攻哑铃,3,75.0%,1
,,焦点镜	猛攻哑铃	能量增幅器,2,100.0%,1
,,弱点保险	焦点镜	猛攻哑铃,2,100.0%,1
,,弱点保险	猛攻哑铃	连打围巾,2,33.33%,1
,,力量头带	猛攻哑铃	连打围巾,1,100.0%,1
,,力量头带	弱点保险	气势头带,1,100.0%,1
,,力量头带	焦点镜	连打围巾,1,100.0%,1
,,亿奥斯饼干	学习装置	弱点保险,1,50.0%,1
,,力量头带	治愈王冠	连打围巾,0,0.0%,1
36,勾魂眼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,25,1.11%,83,72.17%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Dmarfer,46,76.67%
,,SL_ネッコ,8,88.89%
,,JeanMiDu8109,6,85.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,拍落		奇异之光	速度强化,78,72.22%,22
,,拍落		出奇一击	速度强化,3,75.0%,3
,,影子偷袭	奇异之光	速度强化,2,100.0%,1
,,拍落		奇异之光	得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,吃剩的东西	学习装置	轻石,30,68.18%,16
,,充能坠饰	学习装置	轻石,2,66.67%,2
,,充能坠饰	学习装置	猛攻哑铃,46,76.67%,1
,,咒术手镯	学习装置	猛攻哑铃,3,100.0%,1
,,学习装置	气势头带	轻石,1,100.0%,1
,,亿奥斯饼干	学习装置	轻石,1,100.0%,1
,,学习装置	救援屏障	气势头带,0,0.0%,1
,,力量头带	咒术手镯	焦点镜,0,0.0%,1
,,得分护盾	气势头带	轻石,0,0.0%,1
37,甲贺忍蛙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,40,1.08%,76,67.86%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,철권_lcros,15,75.0%
,,FS・Anemo,10,76.92%
,,L4D・Smoker,5,62.5%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		烟幕		攻击强化,35,70.0%,16
,,飞水手里剑	影子分身	逃脱按键,25,73.53%,8
,,飞水手里剑	影子分身	攻击强化,9,64.29%,10
,,冲浪		烟幕		逃脱按键,4,80.0%,4
,,冲浪		影子分身	攻击强化,2,50.0%,3
,,飞水手里剑	烟幕		逃脱按键,1,100.0%,1
,,飞水手里剑	影子分身	伤药	,0,0.0%,1
,,飞水手里剑	影子分身	速度强化,0,0.0%,1
,,冲浪		影子分身	速度强化,0,0.0%,1
,,冲浪		影子分身	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	猛攻哑铃,35,76.09%,16
,,力量头带	猛攻哑铃	连打围巾,11,52.38%,7
,,力量头带	焦点镜	连打围巾,10,66.67%,7
,,充能坠饰	力量头带	猛攻哑铃,13,81.25%,2
,,力量头带	猛攻哑铃	能量增幅器,2,50.0%,1
,,焦点镜	猛攻哑铃	连打围巾,1,100.0%,1
,,力量头带	能量增幅器	连打围巾,1,100.0%,1
,,充能坠饰	猛攻哑铃	连打围巾,1,50.0%,1
,,力量头带	咒术手镯	连打围巾,1,50.0%,1
,,力量头带	气势头带	锐利之爪,1,50.0%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,0,0.0%,1
,,力量头带	治愈王冠	连打围巾,0,0.0%,1
38,巨金怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,1.01%,68,64.76%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Simo0mifrega,8,57.14%
,,BeyounicKKヅ,5,100.0%
,,ABdul7msdian,5,71.43%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,陀螺球	电磁飘浮	速度强化,43,72.88%,31
,,陀螺球	意念头锤	逃脱按键,8,57.14%,1
,,陀螺球	电磁飘浮	逃脱按键,6,60.0%,7
,,陀螺球	意念头锤	速度强化,6,46.15%,5
,,陀螺球	电磁飘浮	万灵药,3,100.0%,2
,,彗星拳	电磁飘浮	速度强化,1,100.0%,1
,,彗星拳	意念头锤	速度强化,1,100.0%,1
,,彗星拳	意念头锤	逃脱按键,0,0.0%,1
,,陀螺球	电磁飘浮	伤药	,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	猛攻哑铃	锐利之爪,53,67.95%,28
,,力量头带	弱点保险	猛攻哑铃,4,80.0%,4
,,弱点保险	气势头带	猛攻哑铃,2,40.0%,4
,,共鸣护盾	弱点保险	猛攻哑铃,1,25.0%,2
,,弱点保险	气势头带	锐利之爪,2,100.0%,1
,,弱点保险	猛攻哑铃	连打围巾,2,100.0%,1
,,力量头带	弱点保险	连打围巾,2,40.0%,1
,,力量头带	气势头带	猛攻哑铃,1,100.0%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,1,100.0%,1
,,共鸣护盾	猛攻哑铃	锐利之爪,0,0.0%,1
,,力量头带	连打围巾	锐利之爪,0,0.0%,1
39,梦幻,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,40,1.0%,74,71.15%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Todoroki実ツ,7,77.78%
,,NoFather???,7,77.78%
,,QG·滅Ķţ,5,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,日光束	光墙		逃脱按键,28,73.68%,23
,,冲浪		高速移动	逃脱按键,22,70.97%,20
,,电球		高速移动	逃脱按键,12,85.71%,8
,,电球		光墙		逃脱按键,6,54.55%,9
,,电球		指导		逃脱按键,4,57.14%,7
,,日光束	高速移动	逃脱按键,1,100.0%,1
,,冲浪		光墙		逃脱按键,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,70,72.16%,36
,,咒术熏香	学习装置	穿透汤匙,3,75.0%,1
,,穿透汤匙	讲究眼镜	进击眼镜,1,100.0%,1
,,博识眼镜	讲究眼镜	进击眼镜,0,0.0%,1
,,咒术熏香	穿透汤匙	讲究眼镜,0,0.0%,1
40,超梦X,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,21,0.91%,72,76.6%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ashworlds,25,89.29%
,,Rikka彡,10,66.67%
,,Auyaма,7,63.64%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神击破	自我再生	伤药	,44,83.02%,8
,,预知未来	自我再生	伤药	,9,69.23%,7
,,精神击破	自我再生	攻击强化,6,60.0%,1
,,精神击破	自我再生	速度强化,3,75.0%,2
,,预知未来	自我再生	逃脱按键,2,100.0%,2
,,精神击破	自我再生	逃脱按键,2,100.0%,2
,,预知未来	瞬间移动	伤药	,2,50.0%,3
,,预知未来	自我再生	攻击强化,1,100.0%,1
,,精神击破	瞬间移动	逃脱按键,1,100.0%,1
,,预知未来	自我再生	万灵药,1,100.0%,1
,,预知未来	自我再生	速度强化,1,50.0%,1
,,精神击破	瞬间移动	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	穿透汤匙	连打围巾,69,76.67%,19
,,博识眼镜	穿透汤匙	讲究眼镜,2,66.67%,1
,,博识眼镜	咒术熏香	穿透汤匙,1,100.0%,1
41,狙射树枭,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,41,0.87%,63,70.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,MantisZOD,7,100.0%
,,ChunnuGoli?,7,100.0%
,,Necr0zite,5,71.43%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,缝影		影子偷袭	逃脱按键,34,77.27%,22
,,缝影		影子偷袭	速度强化,17,68.0%,11
,,飞叶快刀	飞叶风暴	攻击强化,6,66.67%,3
,,缝影		飞叶风暴	逃脱按键,2,66.67%,2
,,飞叶快刀	飞叶风暴	速度强化,2,66.67%,2
,,缝影		飞叶风暴	攻击强化,1,100.0%,1
,,飞叶快刀	影子偷袭	攻击强化,1,50.0%,2
,,飞叶快刀	飞叶风暴	逃脱按键,0,0.0%,2
,,缝影		飞叶风暴	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,充能坠饰	力量头带	猛攻哑铃,19,70.37%,10
,,力量头带	猛攻哑铃	轻石,4,57.14%,7
,,充能坠饰	猛攻哑铃	轻石,6,66.67%,4
,,充能坠饰	咒术手镯	猛攻哑铃,2,50.0%,3
,,力量头带	焦点镜	连打围巾,1,33.33%,3
,,力量头带	猛攻哑铃	连打围巾,8,100.0%,2
,,充能坠饰	力量头带	轻石,7,100.0%,1
,,力量头带	焦点镜	猛攻哑铃,4,80.0%,1
,,充能坠饰	猛攻哑铃	锐利之爪,4,66.67%,1
,,焦点镜	猛攻哑铃	连打围巾,2,50.0%,1
,,充能坠饰	力量头带	焦点镜,1,100.0%,1
,,力量头带	焦点镜	轻石,1,100.0%,1
,,力量头带	咒术手镯	猛攻哑铃,1,100.0%,1
,,焦点镜	猛攻哑铃	锐利之爪,1,100.0%,1
,,充能坠饰	力量头带	咒术手镯,1,100.0%,1
,,咒术手镯	猛攻哑铃	轻石,1,33.33%,1
,,力量头带	咒术手镯	轻石,0,0.0%,1
,,治愈王冠	焦点镜	连打围巾,0,0.0%,1
42,呆壳兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,43,0.83%,62,72.09%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,今日ダメやわ,8,80.0%
,,ZeeSoul忍,5,83.33%
,,赤ㅤTrunks,4,80.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		意念移物	逃脱按键,22,78.57%,12
,,热水		瞬间失忆	逃脱按键,8,80.0%,7
,,冲浪		瞬间失忆	逃脱按键,8,66.67%,8
,,冲浪		瞬间失忆	伤药	,5,62.5%,4
,,冲浪		瞬间失忆	速度强化,4,66.67%,4
,,热水		瞬间失忆	速度强化,3,100.0%,3
,,冲浪		意念移物	伤药	,3,60.0%,4
,,热水		意念移物	伤药	,2,100.0%,1
,,冲浪		意念移物	迟缓烟雾,2,66.67%,1
,,热水		意念移物	逃脱按键,2,50.0%,3
,,热水		瞬间失忆	迟缓烟雾,1,100.0%,1
,,热水		意念移物	速度强化,1,100.0%,1
,,冲浪		意念移物	速度强化,1,33.33%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,26,68.42%,16
,,咒术熏香	学习装置	气势头带,6,75.0%,7
,,共鸣护盾	学习装置	穿透汤匙,1,33.33%,3
,,共鸣护盾	咒术熏香	学习装置,8,80.0%,1
,,学习装置	气势头带	讲究眼镜,3,100.0%,1
,,学习装置	救援屏障	气势头带,3,75.0%,1
,,气势头带	穿透汤匙	进击眼镜,2,100.0%,1
,,咒术熏香	气势头带	穿透汤匙,2,100.0%,1
,,亿奥斯饼干	气势头带	进击眼镜,2,66.67%,1
,,亿奥斯饼干	学习装置	气势头带,2,66.67%,1
,,博识眼镜	穿透汤匙	进击眼镜,1,100.0%,1
,,救援屏障	穿透汤匙	进击眼镜,1,100.0%,1
,,咒术熏香	学习装置	进击眼镜,1,100.0%,1
,,共鸣护盾	学习装置	救援屏障,1,100.0%,1
,,学习装置	气势头带	进击眼镜,1,100.0%,1
,,气势头带	穿透汤匙	突击背心,1,100.0%,1
,,咒术熏香	讲究眼镜	进击眼镜,1,100.0%,1
,,学习装置	气势头带	穿透汤匙,0,0.0%,1
,,共鸣护盾	学习装置	讲究眼镜,0,0.0%,1
,,气势头带	穿透汤匙	讲究眼镜,0,0.0%,1
43,皮卡丘,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,46,0.74%,59,76.62%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Player76924,8,88.89%
,,ZeeSoul忍,6,100.0%
,,Kiyòtàkà,4,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,打雷		十万伏特	逃脱按键,18,81.82%,17
,,电球		伏特攻击	逃脱按键,18,72.0%,20
,,打雷		伏特攻击	逃脱按键,9,90.0%,2
,,电球		十万伏特	逃脱按键,6,75.0%,4
,,电球		伏特攻击	速度强化,3,60.0%,3
,,打雷		十万伏特	伤药	,2,100.0%,1
,,打雷		十万伏特	速度强化,1,100.0%,1
,,打雷		十万伏特	攻击强化,1,100.0%,1
,,打雷		十万伏特	脱壳忍者玩偶,1,100.0%,1
,,打雷		伏特攻击	速度强化,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,20,76.92%,14
,,咒术熏香	穿透汤匙	能量增幅器,13,76.47%,8
,,博识眼镜	穿透汤匙	讲究眼镜,4,80.0%,3
,,咒术熏香	穿透汤匙	讲究眼镜,2,66.67%,3
,,救援屏障	穿透汤匙	能量增幅器,5,83.33%,2
,,咒术熏香	学习装置	穿透汤匙,2,100.0%,2
,,博识眼镜	能量增幅器	讲究眼镜,2,66.67%,2
,,穿透汤匙	能量增幅器	贝壳之铃,0,0.0%,2
,,共鸣护盾	救援屏障	气势头带,2,100.0%,1
,,穿透汤匙	能量增幅器	进击眼镜,2,66.67%,1
,,学习装置	穿透汤匙	讲究眼镜,1,100.0%,1
,,气势头带	穿透汤匙	能量增幅器,1,100.0%,1
,,博识眼镜	咒术熏香	能量增幅器,1,100.0%,1
,,博识眼镜	学习装置	穿透汤匙,1,100.0%,1
,,学习装置	能量增幅器	讲究眼镜,1,100.0%,1
,,力量头带	救援屏障	气势头带,1,100.0%,1
,,学习装置	穿透汤匙	能量增幅器,1,100.0%,1
,,博识眼镜	穿透汤匙	能量增幅器,0,0.0%,1
44,水箭龟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,38,0.72%,55,73.33%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Rago宿敵,8,100.0%
,,poohphaza,7,58.33%
,,고뇌하는검사,4,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水炮		冲浪		逃脱按键,46,75.41%,27
,,喷水		高速旋转	逃脱按键,3,100.0%,3
,,水炮		高速旋转	逃脱按键,3,60.0%,3
,,水炮		冲浪		速度强化,2,40.0%,5
,,水炮		冲浪		伤药	,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,20,83.33%,9
,,气势头带	穿透汤匙	进击眼镜,4,80.0%,5
,,学习装置	气势头带	穿透汤匙,13,72.22%,4
,,咒术熏香	学习装置	气势头带,4,80.0%,4
,,学习装置	救援屏障	气势头带,2,100.0%,2
,,共鸣护盾	力量头带	气势头带,2,50.0%,2
,,共鸣护盾	穿透汤匙	进击眼镜,1,33.33%,2
,,共鸣护盾	救援屏障	气势头带,3,75.0%,1
,,咒术熏香	穿透汤匙	进击眼镜,1,100.0%,1
,,力量头带	学习装置	穿透汤匙,1,100.0%,1
,,穿透汤匙	讲究眼镜	进击眼镜,1,100.0%,1
,,亿奥斯饼干	穿透汤匙	进击眼镜,1,100.0%,1
,,力量头带	气势头带	连打围巾,1,100.0%,1
,,穿透汤匙	能量增幅器	进击眼镜,1,50.0%,1
,,共鸣护盾	学习装置	穿透汤匙,0,0.0%,1
,,穿透汤匙	贝壳之铃	进击眼镜,0,0.0%,1
,,力量头带	穿透汤匙	讲究眼镜,0,0.0%,1
44,水晶灯火灵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,35,0.72%,53,70.67%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TBC・Savag3,8,57.14%
,,PodoI,4,100.0%
,,pєpєяivєяєヅ,4,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,过热		封印		逃脱按键,30,75.0%,17
,,喷射火焰	封印		逃脱按键,12,66.67%,13
,,过热		灵骚		逃脱按键,6,60.0%,8
,,喷射火焰	灵骚		逃脱按键,4,66.67%,4
,,过热		封印		速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,咒术熏香	穿透汤匙	讲究眼镜,18,78.26%,14
,,博识眼镜	穿透汤匙	讲究眼镜,20,62.5%,11
