,一共游戏场数,3817
,,大字爆炎	蓄能焰袭	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,咒术熏香	穿透汤匙	能量增幅器,15,88.24%,11
,,穿透汤匙	能量增幅器	贝壳之铃,5,83.33%,5
,,咒术熏香	穿透汤匙	讲究眼镜,3,75.0%,2
,,咒术熏香	能量增幅器	贝壳之铃,2,100.0%,1
,,博识眼镜	穿透汤匙	讲究眼镜,1,100.0%,1
,,咒术熏香	能量增幅器	讲究眼镜,1,100.0%,1
,,穿透汤匙	能量增幅器	讲究眼镜,1,50.0%,1
,,能量增幅器	讲究眼镜	贝壳之铃,0,0.0%,1
,,博识眼镜	穿透汤匙	能量增幅器,0,0.0%,1
42,爆肌蚊,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,19,0.89%,30,88.24%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ONIC・Cell,5,83.33%
,,暴鲤龙otp,4,80.0%
,,炒鸡飞飞,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,击落		蛮力		逃脱按键,25,86.21%,15
,,击落		汲取		速度强化,1,100.0%,1
,,击落		汲取		攻击强化,1,100.0%,1
,,击落		汲取		逃脱按键,1,100.0%,1
,,猛扑		蛮力		速度强化,1,100.0%,1
,,猛扑		蛮力		逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	气势头带	猛攻哑铃,9,90.0%,4
,,弱点保险	气势头带	猛攻哑铃,8,80.0%,4
,,力量头带	弱点保险	猛攻哑铃,6,100.0%,3
,,力量头带	学习装置	气势头带,2,100.0%,2
,,亿奥斯饼干	气势头带	猛攻哑铃,2,100.0%,2
,,学习装置	气势头带	连打围巾,1,100.0%,1
,,共鸣护盾	力量头带	弱点保险,1,100.0%,1
,,弱点保险	猛攻哑铃	连打围巾,1,100.0%,1
,,气势头带	猛攻哑铃	轻石,0,0.0%,1
43,超梦Y,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,14,0.86%,23,69.7%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,OFひSolo,9,75.0%
,,FlexMySkiIIs,3,100.0%
,,FakerRotum-,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神击破	瞬间移动	攻击强化,20,68.97%,10
,,精神击破	瞬间移动	逃脱按键,2,66.67%,3
,,预知未来	瞬间移动	攻击强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	穿透汤匙	连打围巾,20,74.07%,10
,,咒术熏香	穿透汤匙	讲究眼镜,1,100.0%,1
,,博识眼镜	穿透汤匙	讲究眼镜,1,50.0%,1
,,力量头带	博识眼镜	连打围巾,1,50.0%,1
,,弱点保险	焦点镜	锐利之爪,0,0.0%,1
44,古月鸟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,14,0.84%,23,71.88%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ぽけごーtv,7,77.78%
,,Brzy,3,100.0%
,,HS・Diesel,3,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜水		空气之刃	逃脱按键,14,77.78%,6
,,潜水		暴风		逃脱按键,9,75.0%,8
,,冲浪		暴风		逃脱按键,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,13,81.25%,5
,,咒术熏香	穿透汤匙	讲究眼镜,2,66.67%,3
,,博识眼镜	穿透汤匙	讲究眼镜,5,83.33%,2
,,穿透汤匙	能量增幅器	贝壳之铃,2,50.0%,1
,,博识眼镜	穿透汤匙	能量增幅器,1,100.0%,1
,,咒术熏香	穿透汤匙	能量增幅器,0,0.0%,1
,,博识眼镜	穿透汤匙	贝壳之铃,0,0.0%,1
45,皮可西,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,12,0.76%,20,68.97%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,一愛Tasniツ,4,80.0%
,,FakerRotum-,4,66.67%
,,Vanish晦,4,57.14%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月光		重力		速度强化,8,61.54%,6
,,月光		看我嘛	速度强化,6,100.0%,5
,,月光		重力		逃脱按键,3,75.0%,2
,,月光		重力		万灵药,2,100.0%,1
,,月光		看我嘛	逃脱按键,1,33.33%,1
,,吸取之吻	重力		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	进击眼镜,15,68.18%,7
,,学习装置	援助头巾	进击眼镜,4,100.0%,2
,,博识眼镜	学习装置	进击眼镜,1,100.0%,1
,,博识眼镜	能量增幅器	进击眼镜,0,0.0%,1
,,学习装置	气势头带	进击眼镜,0,0.0%,1
46,捷拉奥拉,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,19,0.71%,17,62.96%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ぽけごーtv,4,66.67%
,,Itoshi凛!,2,66.67%
,,SAR・Ice,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,伏特替换	放电		万灵药,8,61.54%,11
,,电光		放电		攻击强化,6,60.0%,6
,,电光		放电		万灵药,2,100.0%,2
,,伏特替换	放电		攻击强化,1,100.0%,1
,,电光		疯狂伏特	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	锐利之爪,4,50.0%,7
,,力量头带	弱点保险	气势头带,1,50.0%,2
,,气势头带	焦点镜	锐利之爪,4,66.67%,1
,,充能坠饰	能量增幅器	锐利之爪,2,66.67%,1
,,弱点保险	气势头带	能量增幅器,1,100.0%,1
,,弱点保险	治愈王冠	锐利之爪,1,100.0%,1
,,力量头带	弱点保险	能量增幅器,1,100.0%,1
,,弱点保险	气势头带	猛攻哑铃,1,100.0%,1
,,气势头带	连打围巾	锐利之爪,1,100.0%,1
,,弱点保险	气势头带	连打围巾,1,100.0%,1
,,气势头带	猛攻哑铃	锐利之爪,0,0.0%,1
,,弱点保险	能量增幅器	锐利之爪,0,0.0%,1
47,闪焰王牌,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,18,0.68%,21,80.77%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ʟxʏ,4,100.0%
,,てゃぁんじら,3,100.0%
,,ANC・Anonツ,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰踢	蓄能焰袭	逃脱按键,8,80.0%,7
,,火焰踢	佯攻		逃脱按键,4,66.67%,4
,,火焰踢	佯攻		攻击强化,3,100.0%,3
,,火焰踢	蓄能焰袭	攻击强化,3,75.0%,2
,,火焰球	蓄能焰袭	逃脱按键,2,100.0%,2
,,火焰踢	蓄能焰袭	迟缓烟雾,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	连打围巾,18,81.82%,15
,,力量头带	猛攻哑铃	锐利之爪,1,100.0%,1
,,亿奥斯饼干	力量头带	学习装置,1,100.0%,1
,,力量头带	猛攻哑铃	连打围巾,1,50.0%,1
47,怪力,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,14,0.68%,18,69.23%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,MyG_OP男小伟,6,66.67%
,,sino愛,2,100.0%
,,てゃぁんじら,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,十字劈	深渊翻滚	逃脱按键,10,62.5%,6
,,近身战	深渊翻滚	逃脱按键,2,100.0%,1
,,近身战	爆裂拳	逃脱按键,2,100.0%,2
,,十字劈	爆裂拳	逃脱按键,2,66.67%,3
,,十字劈	深渊翻滚	伤药	,1,100.0%,1
,,十字劈	深渊翻滚	速度强化,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	猛攻哑铃	锐利之爪,8,57.14%,5
,,猛攻哑铃	轻石	锐利之爪,3,75.0%,3
,,学习装置	气势头带	轻石,3,75.0%,2
,,焦点镜	猛攻哑铃	锐利之爪,1,100.0%,1
,,共鸣护盾	学习装置	轻石,1,100.0%,1
,,焦点镜	猛攻哑铃	轻石,1,100.0%,1
,,弱点保险	气势头带	猛攻哑铃,1,100.0%,1
49,魔墙人偶,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,15,0.6%,18,78.26%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Gøhan.,4,100.0%
,,HS・MaoBau,2,100.0%
,,-Joystick,2,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,念力		屏障		速度强化,13,76.47%,10
,,念力		屏障		逃脱按键,5,100.0%,4
,,精神强念	力量互换	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	进击眼镜,4,66.67%,4
,,学习装置	气势头带	讲究眼镜,3,75.0%,4
,,穿透汤匙	讲究眼镜	进击眼镜,2,50.0%,2
,,学习装置	穿透汤匙	能量增幅器,4,100.0%,1
,,气势头带	讲究眼镜	进击眼镜,2,100.0%,1
,,救援屏障	气势头带	进击眼镜,1,100.0%,1
,,学习装置	穿透汤匙	进击眼镜,1,100.0%,1
,,学习装置	气势头带	穿透汤匙,1,100.0%,1
49,太阳伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,11,0.6%,13,56.52%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ZETA_Rom,5,83.33%
,,FlexMySkiIIs,3,75.0%
,,ŚoulReàper忍,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,辅助力量	幻象光线	逃脱按键,13,65.0%,9
,,辅助力量	预知未来	逃脱按键,0,0.0%,1
,,精神冲击	幻象光线	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,咒术熏香	穿透汤匙	讲究眼镜,7,58.33%,7
,,博识眼镜	穿透汤匙	讲究眼镜,6,60.0%,3
,,博识眼镜	咒术熏香	穿透汤匙,0,0.0%,1
51,花疗环环,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,12,0.55%,14,66.67%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,一愛Tasniツ,3,75.0%
,,水GobliN19,2,66.67%
,,-Joystick,2,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,花疗		打草结	迟缓烟雾,12,66.67%,11
,,花疗		魔法叶	迟缓烟雾,2,66.67%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	援助头巾	救援屏障,6,60.0%,5
,,学习装置	救援屏障	进击眼镜,2,100.0%,2
,,博识眼镜	学习装置	援助头巾,1,50.0%,2
,,学习装置	援助头巾	进击眼镜,2,66.67%,1
,,博识眼镜	学习装置	救援屏障,2,66.67%,1
,,博识眼镜	学习装置	进击眼镜,1,100.0%,1
52,水晶灯火灵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,10,0.52%,18,90.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ENOCSeVra¿,4,100.0%
,,DMX・f3rZera,3,100.0%
,,El_a_ch_chシ,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,喷射火焰	封印		逃脱按键,9,90.0%,6
,,过热		封印		逃脱按键,6,100.0%,4
,,喷射火焰	灵骚		逃脱按键,2,66.67%,3
,,过热		封印		万灵药,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,咒术熏香	穿透汤匙	讲究眼镜,14,93.33%,6
,,博识眼镜	咒术熏香	穿透汤匙,4,100.0%,3
,,博识眼镜	穿透汤匙	讲究眼镜,0,0.0%,1
52,多龙巴鲁托,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,7,0.52%,13,65.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ENOCSeVra¿,9,69.23%
,,^Akshu^,1,100.0%
,,Parasite,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗影球	潜灵奇袭	攻击强化,10,71.43%,2
,,龙息		龙之舞	万灵药,2,40.0%,5
,,龙息		龙之舞	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	连打围巾,13,68.42%,6
,,充能坠饰	力量头带	焦点镜,0,0.0%,1
54,坚盾剑怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,14,0.5%,10,52.63%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,騙さない,3,75.0%
,,MayProX,2,66.67%
,,eLeru,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		广域防守	伤药	,7,50.0%,11
,,圣剑		广域防守	逃脱按键,2,66.67%,1
,,暗影爪	广域防守	万灵药,1,100.0%,1
,,暗影爪	广域防守	脱壳忍者玩偶,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	锐利之爪,5,50.0%,7
,,弱点保险	气势头带	锐利之爪,1,33.33%,3
,,弱点保险	猛攻哑铃	锐利之爪,2,50.0%,2
,,力量头带	气势头带	锐利之爪,1,100.0%,1
,,弱点保险	气势头带	猛攻哑铃,1,100.0%,1
54,仙子伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,10,0.5%,11,57.89%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ほしお²,2,100.0%
,,ONICeeyorr王,2,100.0%
,,ŚoulReàper忍,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法火焰	吸取之吻	速度强化,5,45.45%,6
,,巨声		冥想		速度强化,3,75.0%,4
,,巨声		吸取之吻	速度强化,1,100.0%,1
,,巨声		冥想		逃脱按键,1,100.0%,1
,,魔法火焰	吸取之吻	伤药	,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	咒术熏香	讲究眼镜,5,100.0%,3
,,穿透汤匙	讲究眼镜	贝壳之铃,1,100.0%,1
,,气势头带	穿透汤匙	贝壳之铃,1,100.0%,1
,,力量头带	气势头带	讲究眼镜,1,100.0%,1
,,咒术熏香	穿透汤匙	讲究眼镜,1,50.0%,1
,,咒术熏香	气势头带	穿透汤匙,1,50.0%,1
,,亿奥斯饼干	穿透汤匙	进击眼镜,1,50.0%,1
,,博识眼镜	咒术熏香	穿透汤匙,0,0.0%,1
56,胖可丁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,10,0.47%,16,88.89%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,さなユナイト,5,100.0%
,,LFT.Bocchi,2,100.0%
,,MyG_OP男小伟,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,连环巴掌	唱歌		速度强化,8,100.0%,3
,,魔法闪耀	唱歌		速度强化,2,100.0%,2
,,魔法闪耀	唱歌		迟缓烟雾,2,100.0%,1
,,连环巴掌	唱歌		逃脱按键,2,66.67%,3
,,魔法闪耀	滚动		逃脱按键,1,100.0%,1
,,魔法闪耀	唱歌		逃脱按键,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,5,100.0%,4
,,亿奥斯饼干	学习装置	气势头带,3,75.0%,2
,,共鸣护盾	学习装置	救援屏障,5,100.0%,1
,,力量头带	气势头带	连打围巾,2,100.0%,1
,,亿奥斯饼干	气势头带	进击眼镜,1,100.0%,1
,,学习装置	气势头带	轻石,0,0.0%,1
57,狙射树枭,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,12,0.45%,12,70.59%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,^Akshu^,2,100.0%
,,SG_SuIx,2,100.0%
,,Brzy,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,缝影		影子偷袭	逃脱按键,11,78.57%,9
,,缝影		影子偷袭	速度强化,1,33.33%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,充能坠饰	猛攻哑铃	轻石,3,60.0%,4
,,力量头带	猛攻哑铃	轻石,1,33.33%,3
,,充能坠饰	力量头带	猛攻哑铃,3,75.0%,2
,,充能坠饰	焦点镜	猛攻哑铃,2,100.0%,1
,,咒术手镯	猛攻哑铃	轻石,2,100.0%,1
,,充能坠饰	咒术手镯	猛攻哑铃,1,100.0%,1
58,玛力露丽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,8,0.34%,8,61.54%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ONX·亗ASH,2,33.33%
,,ONIC・Cell,1,100.0%
,,ソロ辞めたい,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水之波动	水流尾	速度强化,6,54.55%,6
,,水之波动	潮旋		攻击强化,2,100.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	焦点镜	猛攻哑铃,3,100.0%,3
,,焦点镜	猛攻哑铃	锐利之爪,2,33.33%,1
,,力量头带	焦点镜	猛攻哑铃,1,100.0%,1
,,弱点保险	猛攻哑铃	能量增幅器,1,100.0%,1
,,焦点镜	猛攻哑铃	能量增幅器,1,100.0%,1
,,治愈王冠	焦点镜	猛攻哑铃,0,0.0%,1
59,超梦X,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,5,0.26%,8,80.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,SAR・Ice,2,100.0%
,,eLeru,2,100.0%
,,Deus_é_bom,2,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神击破	自我再生	伤药	,5,100.0%,3
,,预知未来	自我再生	速度强化,2,66.67%,1
,,精神击破	自我再生	万灵药,1,100.0%,1
,,预知未来	自我再生	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,3,75.0%,2
,,力量头带	学习装置	气势头带,2,100.0%,1
,,力量头带	弱点保险	猛攻哑铃,2,66.67%,1
,,共鸣护盾	学习装置	气势头带,1,100.0%,1
59,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,8,0.26%,7,70.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ANC・Anonツ,2,66.67%
,,b1worldview,1,100.0%
,,DMX・f3rZera,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰冻之风	冷冻干燥	逃脱按键,4,80.0%,3
,,冰冻之风	冷冻干燥	速度强化,1,100.0%,1
,,冰锥		冰砾		速度强化,1,100.0%,1
,,冰锥		冰砾		万灵药,1,100.0%,1
,,冰锥		冰砾		逃脱按键,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	贝壳之铃,4,80.0%,3
,,博识眼镜	咒术熏香	穿透汤匙,1,50.0%,2
,,博识眼镜	穿透汤匙	讲究眼镜,1,50.0%,2
,,力量头带	学习装置	救援屏障,1,100.0%,1
61,黏美龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,6,0.16%,4,66.67%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Jasganon,1,100.0%
,,騙さない,1,100.0%
,,LFT.Bocchi,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,浊流		强力鞭打	速度强化,3,75.0%,4
,,龙之波动	强力鞭打	速度强化,1,100.0%,1
,,浊流		强力鞭打	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	气势头带	穿透汤匙,1,50.0%,2
,,咒术熏香	气势头带	连打围巾,1,100.0%,1
,,力量头带	气势头带	连打围巾,1,100.0%,1
,,共鸣护盾	力量头带	连打围巾,1,100.0%,1
,,气势头带	进击眼镜	连打围巾,0,0.0%,1
62,班基拉斯,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,2,0.13%,2,40.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,^Akshu^,2,50.0%
,,Thomasne,0,0.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,尖石攻击	流沙深渊	速度强化,2,50.0%,1
,,尖石攻击	流沙深渊	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	气势头带,2,50.0%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,0,0.0%,1
63,拉普拉斯,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,4,0.1%,3,75.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,勝利の可能性,1,100.0%
,,</>メYagbolz,1,100.0%
,,LG・PikaDiff,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水之波动	泡沫光线	速度强化,2,100.0%,2
,,水之波动	冰冻光束	速度强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,2,100.0%,2
,,学习装置	穿透汤匙	进击眼镜,1,100.0%,1
,,穿透汤匙	能量增幅器	进击眼镜,0,0.0%,1
64,阿罗拉九尾,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,3,0.08%,2,66.67%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,炙り炒飯?,1,100.0%
,,Ditto'柊,1,100.0%
,,GLXㅣFawn,0,0.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,雪崩		暴风雪	逃脱按键,1,100.0%,1
,,魔法闪耀	极光幕	逃脱按键,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	气势头带	连打围巾,1,100.0%,1
,,穿透汤匙	能量增幅器	讲究眼镜,1,100.0%,1
,,力量头带	学习装置	连打围巾,0,0.0%,1
65,藏饱栗鼠,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,2,0.05%,1,50.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ONIC・Cell,1,100.0%
,,b1worldview,0,0.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,种子机关枪	大快朵颐	速度强化,1,100.0%,1
,,打嗝		渴望		得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	气势头带	猛攻哑铃,1,100.0%,1
,,得分护盾	气势头带	轻石,0,0.0%,1
65,铝钢龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,2,0.05%,1,50.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,俺の名はn,1,100.0%
,,一愛Tasniツ,0,0.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,加农光炮	龙尾		脱壳忍者玩偶,1,100.0%,1
,,龙之波动	龙尾		攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	连打围巾,1,50.0%,2
65,列阵兵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,2,0.05%,2,100.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Jasganon,1,100.0%
,,OFひSolo,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,超级角击	背水一战	速度强化,1,100.0%,1
,,超级角击	背水一战	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	猛攻哑铃,1,100.0%,1
,,学习装置	弱点保险	猛攻哑铃,1,100.0%,1
